,x,recall,zeolite
85,0.5483870967741935,0.6,MOR
86,0.5548387096774193,0.6,MOR
87,0.5612903225806452,0.6,MOR
88,0.567741935483871,0.6,MOR
89,0.5741935483870968,0.6,MOR
90,0.5806451612903226,0.6,MOR
91,0.5870967741935483,0.6,MOR
92,0.5935483870967742,0.6,MOR
93,0.6,0.8,MOR
94,0.6064516129032258,0.8,MOR
95,0.6129032258064516,0.8,MOR
96,0.6193548387096774,0.8,MOR
97,0.6258064516129033,0.8,MOR
98,0.632258064516129,0.8,MOR
99,0.6387096774193548,0.8,MOR
100,0.6451612903225806,0.8,MOR
101,0.6516129032258065,0.8,MOR
102,0.6580645161290323,0.8,MOR
103,0.6645161290322581,0.8,MOR
104,0.6709677419354839,0.8,MOR
105,0.6774193548387096,0.8,MOR
106,0.6838709677419355,0.8,MOR
107,0.6903225806451613,0.8,MOR
108,0.6967741935483871,0.8,MOR
109,0.7032258064516129,0.8,MOR
110,0.7096774193548387,0.8,MOR
111,0.7161290322580646,0.8,MOR
112,0.7225806451612903,0.8,MOR
113,0.7290322580645161,0.8,MOR
114,0.7354838709677419,0.8,MOR
115,0.7419354838709677,0.8,MOR
116,0.7483870967741936,0.8,MOR
117,0.7548387096774194,0.8,MOR
118,0.7612903225806451,0.8,MOR
119,0.7677419354838709,0.8,MOR
120,0.7741935483870968,0.8,MOR
121,0.7806451612903226,0.8,MOR
122,0.7870967741935484,0.8,MOR
123,0.7935483870967742,0.8,MOR
124,0.8,0.8,MOR
125,0.8064516129032258,0.8,MOR
126,0.8129032258064516,0.8,MOR
127,0.8193548387096774,0.8,MOR
128,0.8258064516129032,0.8,MOR
129,0.832258064516129,1.0,MOR
130,0.8387096774193549,1.0,MOR
131,0.8451612903225807,1.0,MOR
132,0.8516129032258064,1.0,MOR
133,0.8580645161290322,1.0,MOR
134,0.864516129032258,1.0,MOR
135,0.8709677419354839,1.0,MOR
136,0.8774193548387097,1.0,MOR
137,0.8838709677419355,1.0,MOR
138,0.8903225806451613,1.0,MOR
139,0.896774193548387,1.0,MOR
140,0.9032258064516129,1.0,MOR
141,0.9096774193548387,1.0,MOR
142,0.9161290322580645,1.0,MOR
143,0.9225806451612903,1.0,MOR
144,0.9290322580645162,1.0,MOR
145,0.9354838709677419,1.0,MOR
146,0.9419354838709677,1.0,MOR
147,0.9483870967741935,1.0,MOR
148,0.9548387096774194,1.0,MOR
149,0.9612903225806452,1.0,MOR
150,0.967741935483871,1.0,MOR
151,0.9741935483870968,1.0,MOR
152,0.9806451612903225,1.0,MOR
153,0.9870967741935484,1.0,MOR
154,0.9935483870967742,1.0,MOR
155,1.0,1.0,MOR
0,0.0,0.0,MOR
1,0.007633587786259542,0.0,MOR
2,0.015267175572519083,0.0,MOR
3,0.022900763358778626,0.05,MOR
4,0.030534351145038167,0.1,MOR
5,0.03816793893129771,0.1,MOR
6,0.04580152671755725,0.1,MOR
7,0.05343511450381679,0.15,MOR
8,0.061068702290076333,0.15,MOR
9,0.06870229007633588,0.15,MOR
10,0.07633587786259542,0.15,MOR
11,0.08396946564885496,0.15,MOR
12,0.0916030534351145,0.15,MOR
13,0.09923664122137404,0.15,MOR
14,0.10687022900763359,0.15,MOR
15,0.11450381679389313,0.15,MOR
16,0.12213740458015267,0.15,MOR
17,0.1297709923664122,0.2,MOR
18,0.13740458015267176,0.2,MOR
19,0.1450381679389313,0.2,MOR
20,0.15267175572519084,0.2,MOR
21,0.16030534351145037,0.2,MOR
22,0.16793893129770993,0.2,MOR
23,0.17557251908396945,0.2,MOR
24,0.183206106870229,0.2,MOR
25,0.19083969465648853,0.2,MOR
26,0.1984732824427481,0.2,MOR
27,0.20610687022900762,0.2,MOR
28,0.21374045801526717,0.2,MOR
29,0.2213740458015267,0.2,MOR
30,0.22900763358778625,0.2,MOR
31,0.23664122137404578,0.2,MOR
32,0.24427480916030533,0.2,MOR
33,0.25190839694656486,0.25,MOR
34,0.2595419847328244,0.25,MOR
35,0.26717557251908397,0.25,MOR
36,0.2748091603053435,0.25,MOR
37,0.282442748091603,0.25,MOR
38,0.2900763358778626,0.25,MOR
39,0.29770992366412213,0.3,MOR
40,0.3053435114503817,0.3,MOR
41,0.3129770992366412,0.3,MOR
42,0.32061068702290074,0.3,MOR
43,0.3282442748091603,0.35,MOR
44,0.33587786259541985,0.35,MOR
45,0.34351145038167935,0.35,MOR
46,0.3511450381679389,0.35,MOR
47,0.35877862595419846,0.35,MOR
48,0.366412213740458,0.35,MOR
49,0.37404580152671757,0.35,MOR
50,0.38167938931297707,0.35,MOR
51,0.3893129770992366,0.35,MOR
52,0.3969465648854962,0.35,MOR
53,0.40458015267175573,0.35,MOR
54,0.41221374045801523,0.35,MOR
55,0.4198473282442748,0.35,MOR
56,0.42748091603053434,0.35,MOR
57,0.4351145038167939,0.35,MOR
58,0.4427480916030534,0.35,MOR
59,0.45038167938931295,0.35,MOR
60,0.4580152671755725,0.35,MOR
61,0.46564885496183206,0.35,MOR
62,0.47328244274809156,0.35,MOR
63,0.4809160305343511,0.35,MOR
64,0.48854961832061067,0.35,MOR
65,0.4961832061068702,0.4,MOR
66,0.5038167938931297,0.4,MOR
67,0.5114503816793893,0.45,MOR
68,0.5190839694656488,0.45,MOR
69,0.5267175572519084,0.45,MOR
70,0.5343511450381679,0.5,MOR
71,0.5419847328244275,0.5,MOR
72,0.549618320610687,0.5,MOR
73,0.5572519083969465,0.55,MOR
74,0.564885496183206,0.55,MOR
75,0.5725190839694656,0.55,MOR
76,0.5801526717557252,0.6,MOR
77,0.5877862595419847,0.6,MOR
78,0.5954198473282443,0.6,MOR
79,0.6030534351145038,0.6,MOR
80,0.6106870229007634,0.6,MOR
81,0.6183206106870229,0.6,MOR
82,0.6259541984732824,0.65,MOR
83,0.6335877862595419,0.65,MOR
84,0.6412213740458015,0.65,MOR
85,0.648854961832061,0.65,MOR
86,0.6564885496183206,0.65,MOR
87,0.6641221374045801,0.65,MOR
88,0.6717557251908397,0.65,MOR
89,0.6793893129770993,0.65,MOR
90,0.6870229007633587,0.65,MOR
91,0.6946564885496183,0.65,MOR
92,0.7022900763358778,0.65,MOR
93,0.7099236641221374,0.65,MOR
94,0.7175572519083969,0.65,MOR
95,0.7251908396946565,0.65,MOR
96,0.732824427480916,0.65,MOR
97,0.7404580152671756,0.7,MOR
98,0.7480916030534351,0.7,MOR
99,0.7557251908396946,0.7,MOR
100,0.7633587786259541,0.7,MOR
101,0.7709923664122137,0.7,MOR
102,0.7786259541984732,0.7,MOR
103,0.7862595419847328,0.75,MOR
104,0.7938931297709924,0.75,MOR
105,0.8015267175572519,0.8,MOR
106,0.8091603053435115,0.8,MOR
107,0.8167938931297709,0.8,MOR
108,0.8244274809160305,0.8,MOR
109,0.83206106870229,0.8,MOR
110,0.8396946564885496,0.8,MOR
111,0.8473282442748091,0.8,MOR
112,0.8549618320610687,0.8,MOR
113,0.8625954198473282,0.8,MOR
114,0.8702290076335878,0.8,MOR
115,0.8778625954198473,0.8,MOR
116,0.8854961832061068,0.8,MOR
117,0.8931297709923663,0.85,MOR
118,0.9007633587786259,0.9,MOR
119,0.9083969465648855,0.9,MOR
120,0.916030534351145,0.9,MOR
121,0.9236641221374046,0.9,MOR
122,0.9312977099236641,0.9,MOR
123,0.9389312977099237,0.9,MOR
124,0.9465648854961831,0.9,MOR
125,0.9541984732824427,0.9,MOR
126,0.9618320610687022,0.9,MOR
127,0.9694656488549618,0.9,MOR
128,0.9770992366412213,0.9,MOR
129,0.9847328244274809,0.95,MOR
130,0.9923664122137404,1.0,MOR
131,1.0,1.0,MOR
0,0.0,0.0,MOR
1,0.0053475935828877,0.0,MOR
2,0.0106951871657754,0.0,MOR
3,0.0160427807486631,0.0,MOR
4,0.0213903743315508,0.0,MOR
5,0.026737967914438502,0.0,MOR
6,0.0320855614973262,0.0,MOR
7,0.0374331550802139,0.0,MOR
8,0.0427807486631016,0.0,MOR
9,0.0481283422459893,0.0,MOR
10,0.053475935828877004,0.0,MOR
11,0.058823529411764705,0.0,MOR
12,0.0641711229946524,0.0,MOR
13,0.06951871657754011,0.0,MOR
14,0.0748663101604278,0.0,MOR
15,0.08021390374331551,0.0,MOR
16,0.0855614973262032,0.0,MOR
17,0.0909090909090909,0.0,MOR
18,0.0962566844919786,0.0,MOR
19,0.1016042780748663,0.0,MOR
20,0.10695187165775401,0.0,MOR
21,0.1122994652406417,0.0,MOR
22,0.11764705882352941,0.0,MOR
23,0.1229946524064171,0.0,MOR
24,0.1283422459893048,0.0,MOR
25,0.1336898395721925,0.0,MOR
26,0.13903743315508021,0.0,MOR
27,0.1443850267379679,0.0,MOR
28,0.1497326203208556,0.0,MOR
29,0.1550802139037433,0.0,MOR
30,0.16042780748663102,0.0,MOR
31,0.1657754010695187,0.0,MOR
32,0.1711229946524064,0.0,MOR
33,0.1764705882352941,0.0,MOR
34,0.1818181818181818,0.0,MOR
35,0.18716577540106952,0.0,MOR
36,0.1925133689839572,0.0,MOR
37,0.1978609625668449,0.0,MOR
38,0.2032085561497326,0.0,MOR
39,0.20855614973262032,0.0,MOR
40,0.21390374331550802,0.0,MOR
41,0.2192513368983957,0.0,MOR
42,0.2245989304812834,0.0,MOR
43,0.2299465240641711,0.2,MOR
44,0.23529411764705882,0.2,MOR
45,0.24064171122994651,0.2,MOR
46,0.2459893048128342,0.2,MOR
47,0.25133689839572193,0.2,MOR
48,0.2566844919786096,0.2,MOR
49,0.2620320855614973,0.2,MOR
50,0.267379679144385,0.2,MOR
51,0.2727272727272727,0.2,MOR
52,0.27807486631016043,0.2,MOR
53,0.2834224598930481,0.2,MOR
54,0.2887700534759358,0.2,MOR
55,0.29411764705882354,0.4,MOR
56,0.2994652406417112,0.4,MOR
57,0.3048128342245989,0.4,MOR
58,0.3101604278074866,0.4,MOR
59,0.3155080213903743,0.4,MOR
60,0.32085561497326204,0.4,MOR
61,0.3262032085561497,0.4,MOR
62,0.3315508021390374,0.4,MOR
63,0.3368983957219251,0.4,MOR
64,0.3422459893048128,0.4,MOR
65,0.34759358288770054,0.4,MOR
66,0.3529411764705882,0.4,MOR
67,0.3582887700534759,0.4,MOR
68,0.3636363636363636,0.4,MOR
69,0.3689839572192513,0.4,MOR
70,0.37433155080213903,0.4,MOR
71,0.3796791443850267,0.4,MOR
72,0.3850267379679144,0.4,MOR
73,0.3903743315508021,0.4,MOR
74,0.3957219251336898,0.4,MOR
75,0.40106951871657753,0.4,MOR
76,0.4064171122994652,0.4,MOR
77,0.4117647058823529,0.4,MOR
78,0.41711229946524064,0.4,MOR
79,0.4224598930481283,0.4,MOR
80,0.42780748663101603,0.4,MOR
81,0.4331550802139037,0.4,MOR
82,0.4385026737967914,0.4,MOR
83,0.44385026737967914,0.4,MOR
84,0.4491978609625668,0.4,MOR
85,0.45454545454545453,0.4,MOR
86,0.4598930481283422,0.4,MOR
87,0.4652406417112299,0.4,MOR
88,0.47058823529411764,0.4,MOR
89,0.4759358288770053,0.4,MOR
90,0.48128342245989303,0.4,MOR
91,0.4866310160427807,0.4,MOR
92,0.4919786096256684,0.4,MOR
93,0.49732620320855614,0.4,MOR
94,0.5026737967914439,0.4,MOR
95,0.5080213903743315,0.4,MOR
96,0.5133689839572192,0.4,MOR
97,0.5187165775401069,0.4,MOR
98,0.5240641711229946,0.4,MOR
99,0.5294117647058824,0.4,MOR
100,0.53475935828877,0.4,MOR
101,0.5401069518716577,0.4,MOR
102,0.5454545454545454,0.4,MOR
103,0.5508021390374331,0.4,MOR
104,0.5561497326203209,0.4,MOR
105,0.5614973262032085,0.4,MOR
106,0.5668449197860962,0.4,MOR
107,0.5721925133689839,0.4,MOR
108,0.5775401069518716,0.4,MOR
109,0.5828877005347594,0.4,MOR
110,0.5882352941176471,0.4,MOR
111,0.5935828877005347,0.4,MOR
112,0.5989304812834224,0.4,MOR
113,0.6042780748663101,0.4,MOR
114,0.6096256684491979,0.4,MOR
115,0.6149732620320856,0.4,MOR
116,0.6203208556149732,0.4,MOR
117,0.6256684491978609,0.4,MOR
118,0.6310160427807486,0.4,MOR
119,0.6363636363636364,0.4,MOR
120,0.6417112299465241,0.4,MOR
121,0.6470588235294117,0.4,MOR
122,0.6524064171122994,0.4,MOR
123,0.6577540106951871,0.4,MOR
124,0.6631016042780749,0.4,MOR
125,0.6684491978609626,0.6,MOR
126,0.6737967914438502,0.6,MOR
127,0.6791443850267379,0.6,MOR
128,0.6844919786096256,0.6,MOR
129,0.6898395721925134,0.6,MOR
130,0.6951871657754011,0.6,MOR
131,0.7005347593582887,0.6,MOR
132,0.7058823529411764,0.6,MOR
133,0.7112299465240641,0.6,MOR
134,0.7165775401069518,0.6,MOR
135,0.7219251336898396,0.6,MOR
136,0.7272727272727272,0.6,MOR
137,0.7326203208556149,0.6,MOR
138,0.7379679144385026,0.6,MOR
139,0.7433155080213903,0.6,MOR
140,0.7486631016042781,0.6,MOR
141,0.7540106951871657,0.6,MOR
142,0.7593582887700534,0.6,MOR
143,0.7647058823529411,0.6,MOR
144,0.7700534759358288,0.6,MOR
145,0.7754010695187166,0.6,MOR
146,0.7807486631016042,0.6,MOR
147,0.7860962566844919,0.6,MOR
148,0.7914438502673796,0.6,MOR
149,0.7967914438502673,0.6,MOR
150,0.8021390374331551,0.6,MOR
151,0.8074866310160428,0.6,MOR
152,0.8128342245989304,0.6,MOR
153,0.8181818181818181,0.6,MOR
154,0.8235294117647058,0.6,MOR
155,0.8288770053475936,0.6,MOR
156,0.8342245989304813,0.6,MOR
157,0.8395721925133689,0.6,MOR
158,0.8449197860962566,0.6,MOR
159,0.8502673796791443,0.8,MOR
160,0.8556149732620321,0.8,MOR
161,0.8609625668449198,0.8,MOR
162,0.8663101604278074,0.8,MOR
163,0.8716577540106951,0.8,MOR
164,0.8770053475935828,0.8,MOR
165,0.8823529411764706,0.8,MOR
166,0.8877005347593583,0.8,MOR
167,0.8930481283422459,0.8,MOR
168,0.8983957219251336,0.8,MOR
169,0.9037433155080213,0.8,MOR
170,0.9090909090909091,0.8,MOR
171,0.9144385026737968,0.8,MOR
172,0.9197860962566844,0.8,MOR
173,0.9251336898395721,0.8,MOR
174,0.9304812834224598,0.8,MOR
175,0.9358288770053476,0.8,MOR
176,0.9411764705882353,1.0,MOR
177,0.9465240641711229,1.0,MOR
178,0.9518716577540106,1.0,MOR
179,0.9572192513368983,1.0,MOR
180,0.9625668449197861,1.0,MOR
181,0.9679144385026738,1.0,MOR
182,0.9732620320855614,1.0,MOR
183,0.9786096256684491,1.0,MOR
184,0.9839572192513368,1.0,MOR
185,0.9893048128342246,1.0,MOR
186,0.9946524064171123,1.0,MOR
187,1.0,1.0,MOR
