crystal_id,Axis 1 (Angstrom),Axis 2 (Angstrom),Binding (SiO2)
149377413,6.845091597043469,5.082867025262766,-13.025056977675204
137326383,5.952451792883228,5.925617438552573,-12.558883859047187
137318353,6.708701283010296,5.5886345209691966,-13.001560578740088
143396746,6.7717591212354735,4.377566100595695,-13.378079166647911
138981907,7.153693755827954,5.766695917111652,-13.13738660288076
138691298,7.274169272387514,4.559081209396839,-13.214031026808572
137315497,8.20445842317421,5.056440206194643,-12.607107782746306
139168949,8.37821899932877,5.551018126801443,-12.785281185217595
139172975,7.186195560389818,5.738223734414109,-12.826712783893305
139131073,7.451837583858405,5.694051242821537,-13.502537907307564
137336142,7.139601392354448,4.3310511385495385,-13.148364460906278
139116209,7.983221394966597,5.2274789408481315,-13.616873489031374
138352948,8.368898203260057,4.374370974563004,-13.217478339938411
139048889,6.58861119804822,4.581539105768295,-12.544085396925235
138612668,8.36813737027923,6.278364840782298,-12.673424525670088
138827640,6.807240341835527,6.023859864905555,-12.884304279299224
139144560,8.462747716996503,5.740108058650223,-13.018259908790359
137331956,6.172133198378184,5.809785100301036,-13.037347009194988
139047492,7.105241667776773,5.418846133239469,-11.43213075253621
139085656,7.561162590265237,6.14928540811678,-12.923466891765035
139031120,6.166006447532103,4.108015328640572,-13.526926795414422
138831173,7.029392986306482,6.714552192759857,-12.987255558604385
150505124,8.294651522364335,5.3469689649314365,-13.897832269667509
138818504,6.563733528604318,3.988220642432514,-13.353944678157207
137352528,6.892045114102503,5.350063486252738,-13.26942016447552
139118272,7.625730890526768,6.605344198700483,-13.134406466289988
139092900,7.3388494759090594,5.343796982310656,-13.11088436473876
139170439,7.621157684930488,5.9379920933382415,-12.982234945193474
139089023,8.047927556870151,5.225447485479876,-13.062459349560447
137361745,7.217249962388274,5.930827711933,-13.239661010893624
137347111,7.748741367007737,5.964562693598057,-13.1080111392383
138834897,7.8587040361698755,6.28516562055662,-13.01106207742558
138909622,6.854605158099314,5.256737872313375,-12.955541907339425
138993479,7.015491923936957,4.258509418094528,-13.66832589180374
137368357,7.220958909492163,6.801528978708358,-12.895119532766069
139014285,7.205887474977009,5.790507428858334,-13.594926295849845
138808600,6.011232006300127,5.817525107225037,-13.585615945295663
138817955,7.065799000352616,5.209621316192909,-13.78868743712824
137346659,6.842885070564913,5.790008348597878,-13.070007610232256
139095388,6.003639889369049,5.0165361879036885,-13.598160671247875
139609070,7.505889851041294,4.329298742957049,-13.482947903995507
138754300,6.883304757491572,6.008030039755299,-13.467928168882544
138408528,5.919726398477647,5.023452676157689,-14.261655078500793
138610731,7.438727117717887,5.790633783847548,-13.968899654728162
138609509,6.74011018063305,4.557310954150374,-13.587620266923855
137355890,6.795199387064588,4.064157982183674,-13.526471116708775
137370380,6.148878982542423,5.581336599049472,-13.139387922743545
137366205,6.066269404949168,4.24892829201588,-13.282290019140673
137335187,7.260988787486794,5.785149923891421,-13.24971855981474
137364415,8.050276553829566,5.479641919090909,-13.569906232968373
140180619,6.106110657542358,5.935688004408128,-13.724871164767967
138889546,7.639114761804737,5.9720861863542485,-13.406202679714069
138754431,8.158885790301955,5.490594497237799,-13.60423179533675
137365048,7.096362368098598,5.828614931884773,-12.655521782517708
140167576,6.702373303388632,6.048463921237272,-13.948804336375725
139155958,7.879483299967166,6.072622452923957,-14.102804147001883
137355549,6.2560529619399725,5.139536155352632,-13.224407272088234
139591516,6.867836439575509,5.892137149429848,-13.51488108615556
139928277,8.43781825534484,5.014212825332518,-13.925312413287187
138959744,5.8715640210652165,4.4221827752653455,-13.877562071680089
138609693,7.127569534305493,5.977925749789822,-13.512897133649574
138686607,7.512234647968278,5.356362622549963,-13.464898529964454
139159969,7.240115515074122,5.870841083359813,-13.235876669195195
137328779,6.001769305815027,5.881095580006975,-14.07321620125276
139101801,7.264552760157485,5.461450289761872,-13.938040086118875
150540945,6.143696896150982,5.966458296219733,-14.055093364374292
138822045,6.885049821378665,5.833335959240147,-13.446035570308895
139105662,7.972640138379947,5.239210759669376,-14.110734784340705
137350089,7.00195584963609,5.904184358159593,-14.001747758895874
137320211,7.0848484445009605,6.515657043504564,-13.392984700668936
138356377,6.018096277990082,5.429548843033691,-13.004794739726329
139123022,7.945351243814589,4.876191782403217,-14.414857330785505
139629581,5.815951528445172,5.4813241158694295,-13.825383616905874
137316072,6.648585308558879,5.896800647498198,-13.51399130393296
139146353,7.100499073880463,6.006896501587644,-13.647238972418965
138621641,8.463542082009901,4.31183462383926,-13.92238963185641
139131241,7.931463974104383,4.964889046900349,-13.919026636172054
139192459,7.014853952502303,5.734958604432089,-13.522858358063695
139005529,6.834985651903213,4.2858503622586,-13.433464820122865
139078181,7.019062599018664,5.850553128594448,-14.404720717508338
137358208,7.946325020782837,4.5138696111674745,-14.113893391964359
139626140,5.815965449289784,5.481337280080936,-13.932995110165699
139159926,6.436265228237888,6.064858590586742,-14.420819453268892
139120469,6.2215785680197655,5.923327031620952,-14.059667920809677
139085139,7.4260806739190315,6.219978329346072,-13.785558739952569
137339272,7.306636392630391,5.127019971498116,-14.500268169299336
139112855,6.99879303755545,5.355000320104173,-14.194723161283946
137353520,5.695166080971428,4.961259430711749,-14.797617982600071
139111972,7.063212432705089,5.218734611133778,-14.388954990094962
139121261,7.2880149116281,5.4920752508134925,-14.104274744024513
139081160,7.280309594880707,6.3143969350509135,-14.086538277233126
139615690,7.203175753491005,4.31987705576658,-14.393158238873115
139139522,7.5142253114220035,6.188447176075683,-14.016840930054775
139181401,6.417936210144212,5.7215802225325225,-14.496066475006812
150556110,7.159640892205224,5.8408035911631835,-14.6401024614757
139165415,7.942916965498023,4.8651860330735595,-14.822437168414213
139134552,6.11043210066982,5.847756382287858,-13.975898860349668
139130957,7.270405831047232,5.8338427468586485,-13.736116394324405
139165861,7.042102837454952,6.08239529383356,-13.972489766125493
138827646,6.5886269582024095,4.581577824744786,-13.857968932595238
139101824,7.265969150925107,5.0325151978013976,-14.163446722507205
138410239,8.316590037624053,4.7857768924334945,-14.264681956866827
138409787,7.359417251192276,6.03187170078688,-13.985525307519195
137318653,6.118778179368903,5.5724328590540395,-13.780104425046847
138897675,6.474891227914351,6.240891183851381,-14.260731526417684
139061582,6.593288691575912,5.459729147370527,-13.820259898214342
142769506,7.558766697108548,5.53427628898012,-14.712135396533348
139195397,7.014540022744923,5.85954345088137,-14.607251033924884
138571092,8.204805773119894,4.613956433872153,-14.106634828453481
137369802,6.001911810333128,5.881077734429015,-14.543480886905876
138976672,5.708913876728826,5.4506044554291915,-13.939776500186698
137330243,6.117753047882355,5.240838106808374,-14.643619163628552
137447579,5.854687893510842,5.7138147145550695,-13.801984346522048
138993338,6.580892976554692,4.6898905642450135,-13.891101775650634
139025622,7.116545703080987,4.665898310972838,-14.173952526124936
137372082,6.105515650758942,5.339243786808972,-14.047164656741836
137323658,6.455837759536508,6.4490365980214825,-14.682730826487315
138201097,6.6492368456245625,5.960636213664883,-14.781177581615518
137315299,7.238181698185092,4.339457827575644,-14.673041744266891
143951472,7.954777741090617,5.116532531394318,-14.800911294445285
138406930,6.7608672473875355,6.759478726984877,-14.289698160335641
139044638,6.559204226269243,5.603446249833244,-14.595800156638322
139144538,7.329497640054576,6.8290388885319535,-14.10110324489063
138584620,7.24276958915954,6.370571342204866,-14.13991422198306
138712180,6.753373392516103,6.092938274132157,-14.02803679129122
138936790,6.419956923315281,5.738967769891066,-14.934533513567194
139127838,6.995143750659026,5.525290599578448,-14.650568491702067
139153604,8.461357256047762,4.253173599995908,-14.630559581310301
138570657,7.366607818518764,5.505205302639826,-14.939146369312644
138568085,7.010153993229302,5.337087168949383,-14.242012115470937
139685655,7.821210798418955,3.968991427286831,-14.431790691329761
137332097,7.562245424541488,5.4823390927751445,-14.877686643586447
138711803,7.2577582378012755,6.704809368085966,-14.63049032629466
139026933,7.01012632030252,5.3371092857969655,-14.343571620896268
139080631,7.261547703214459,4.975170213701562,-14.452783296318204
138774620,7.155711450207889,5.947070187848403,-14.65085843007626
138999876,6.558144114769893,4.972431650640077,-14.331857606712148
138774222,7.8010562867351,4.247112392467434,-14.581748973287734
137327169,8.17593039234797,5.027201920447343,-14.78856213886798
150402834,7.955176146385733,5.232903188138002,-15.111949881529634
138568323,6.8708917281714115,5.370329584663038,-14.29354004480442
138996751,6.593286407763253,5.459660367572862,-14.325979962483082
137344508,7.605562162133089,4.849148895223914,-14.413248813364193
137343203,7.547115235825863,5.537810258843024,-14.726580132766696
137364083,6.413563763520727,5.455873820031494,-15.414778693896064
139117534,6.972284739029278,6.803784248343447,-14.51887241430101
139151617,6.9222917875000824,5.649759100762979,-15.290653524414527
138894475,6.620183107777767,5.22700147977905,-14.816331390016101
137351925,6.106345950607097,5.763911781904082,-14.535242622218359
138817256,6.967395312162597,6.2061555958783305,-15.060923059404663
138565816,7.0563808904125285,6.090104827335432,-15.362640414535345
139095812,7.259411862520006,6.7070953779601155,-14.869050993404903
139123989,8.382179571540476,5.616602397434101,-14.901698086497897
139162043,7.129536156496828,6.827139600366392,-14.716253657829151
139077207,7.947916188240661,5.335281458151048,-14.983100817784926
139173053,7.144585050960567,5.8270905302521205,-15.078354739803851
137361354,6.815681349961003,5.768752657127764,-14.993723904664336
137360869,7.610598536879176,5.120099663634694,-14.839011791193789
138573587,7.1849625509376125,4.772816636646095,-15.297627804662792
139099735,7.526009599244111,4.617669234708981,-15.04671875921813
139088667,6.503889196022514,5.437733276659615,-15.460938903894856
138409925,8.137003874601813,5.028336352411398,-15.27862448567415
137344972,7.6200568952537955,6.751877806630384,-14.794384572055213
139154831,7.171115759897412,4.7686190840635945,-15.539739319007099
138445192,7.241246942030164,5.9465807101001324,-15.121345541183915
138236733,7.208943271228112,6.862740328563548,-15.45231260742865
137325752,7.299254802795045,5.302011225837188,-15.104399396335348
139129576,6.5519666860828085,6.549342647474459,-15.238178725713215
137330379,7.114095397018198,5.585584612177807,-14.979443997512233
139104542,5.707178588146565,5.237626245272443,-15.144209934498644
137315101,5.6896722007879985,4.947466392351429,-15.170142480453361
137318080,7.286880895823523,4.802991075308043,-15.701234859410865
138409194,8.025522574635714,5.441697713859004,-15.479992154034498
139623557,7.477249739445907,4.054292787110758,-15.041302368401823
138568332,6.498441187859303,4.8670511385763815,-14.880964437376626
138894648,7.457355779491607,4.8536592463514605,-15.701200017491212
139597716,7.636802388347138,4.9382029471203674,-15.937556129141404
137339084,7.949441163315867,5.531721361943543,-15.922861415535516
139597711,7.3652039283813,4.7087594659622125,-15.838167838139244
137335110,7.2410491666384225,4.4964172363459385,-15.452025268797724
138269351,5.7652833501845775,5.3476249131962375,-15.873329445769508
138609283,7.243208871190577,5.9547002805221245,-15.328373038172765
138950376,6.531516986303734,5.06159704472355,-15.09400685575784
139133051,6.685339113719449,4.737644736759128,-15.541043050036215
144479142,6.771736280042028,4.377496956576255,-16.284323898726633
139597718,7.637557282840468,4.963856883558687,-16.209524220435082
137368906,7.952219539618762,5.041732198757578,-15.723342861452188
138689936,7.930548209929645,4.985693471914074,-15.623785694345761
137361159,6.815647434376402,5.768804835732286,-15.645255204809372
139192692,7.116311132313872,5.09397903469856,-15.547424856842168
137319538,6.039731798731707,5.380842874063847,-15.51281726253524
138962314,7.860645432712111,6.0664387439833884,-16.026469009400337
139143683,7.1163527215864635,5.0938951462768,-15.771308338512233
137328296,7.679479778701482,5.0269716239574365,-15.673971941759241
138756017,6.965665614343287,5.337931721759771,-15.638740087458705
139035798,7.060482738309691,4.19851690050279,-16.09717334165861
137316211,7.27190841999877,4.495285234889794,-15.656299744908788
138269359,6.920291540337598,5.522649701271436,-16.389985611363205
137327732,6.8402218294558095,5.60389370669901,-15.459668781917431
137353805,6.025393947279099,5.362644588393059,-15.623616550226775
139138111,7.257749894009343,6.704827647774472,-15.695133208440161
137369950,7.263599385643707,5.813928805091388,-15.583036434463553
139667403,6.837609203400732,5.111554431072069,-16.35293876106539
137362163,7.347830981179181,6.116689322342787,-15.858154905327554
144215707,7.229313547037872,4.202406888538464,-16.35851352180709
137330737,7.83100118233232,5.331546696047711,-16.52145982614077
139184749,6.1772471269249865,4.14088292052787,-16.33017039744144
139668139,5.5148511860475065,4.554654596965499,-16.280995316138178
138691980,7.8515297004117155,4.749360866383848,-15.975669302988354
138691306,7.8386520377530715,4.7542873486418475,-16.263867484079558
139096898,7.525613284397548,4.589891598723881,-16.062643364428038
138562338,7.056040833115293,5.0576469715097145,-16.52328755283942
137315358,6.2695793963196085,5.108346544311539,-15.976750394151118
139140806,7.271084993041531,5.247974296536972,-16.070530449367293
137354588,7.942562930661527,5.510129692669383,-16.66941705625072
139189745,6.006539289135437,4.580146224674591,-16.42320113697403
138822892,5.713188842321411,5.2814023085219866,-16.101903775482043
138564924,7.040913664894544,5.026363996212576,-16.836411268003992
139196346,6.871604196295756,5.372102420151872,-16.195453552411067
144202678,7.787411145462147,4.854921631102294,-17.088483765549118
139191943,7.2334585729357235,6.662307266060058,-16.34456517572233
137351214,7.276388490900634,5.281335006872164,-16.414857328071474
139155468,6.0066179306392575,4.580029732843784,-16.240377678307652
138929414,7.2468242676448025,4.238292221847412,-16.293084309781836
137365039,7.595210761556707,4.604835515743705,-16.969881254738656
139166121,7.158826801679583,5.0706764775966136,-17.328360787183946
139164268,7.420596890982712,4.8759142881033535,-17.47420839266404
137331709,6.6916071141985825,5.067740558689757,-17.352604679302228
139118747,7.163929945272706,5.075956228883873,-17.383218639179642
137366661,6.840243364939084,5.603961300784448,-16.861601841879736
139915774,7.881727494242992,5.854549838699407,-17.27583611093465
139171491,6.874612376837753,5.157826670612531,-17.109666205396508
137324864,7.010108905076059,4.969247520812115,-17.759772444227785
138570411,7.105242375646284,5.418818432083149,-17.225164837198626
139075595,7.140294865493155,5.965241359382019,-17.272051876442074
139085044,6.9069368927209664,5.269642255093157,-17.133107848914896
137355081,7.362939549510032,4.648810618224816,-17.548379737137466
139140007,7.406635930458517,4.553097493813904,-17.484832122778926
137353088,7.009298827143509,4.773705739626964,-18.01413788850289
139081788,7.465091290975251,4.83008529980216,-18.29174203551532
137321042,6.927172562837678,5.041910480554448,-17.976674570059746
139127255,7.5082809364033976,5.092730014161287,-18.31821760618801
